Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode,Year,Month,Month_Name,Quarter,Week_of_Year,Day_of_Week,Profit_Margin_%,Revenue_after_Ship,Is_Profitable,Discount_Bucket
ORD-004094,2021-05-01,CUST-0067,Mary Smith,Home Office,North,Ohio,PROD-0019,Technology,Phones,Ultra Laptop 773,8120.69,4,0.0,477.22,77.43,Card,2021,5,May,2,17,Saturday,5.88,8043.26,1,No Discount
ORD-004095,2023-01-17,CUST-0112,Joseph Jones,Home Office,North,Michigan,PROD-0023,Technology,Accessories,Ultra Printer 556,939.01,1,0.4,-136.55,39.23,Net Banking,2023,1,Jan,1,3,Tuesday,-14.54,899.78,0,High (>35%)
ORD-004096,2021-08-26,CUST-0495,Jessica Harris,Consumer,East,Pennsylvania,PROD-0092,Office Supplies,Paper,Premium Pen Set 724,69.23,2,0.3,-4.78,59.28,Card,2021,8,Aug,3,34,Thursday,-6.9,9.95,0,Medium (16–35%)
ORD-004097,2021-09-27,CUST-0137,Linda Jackson,Consumer,East,New Jersey,PROD-0185,Office Supplies,Art,Basic Tape 444,194.09,2,0.3,8.45,56.75,Card,2021,9,Sep,3,39,Monday,4.35,137.34,1,Medium (16–35%)
ORD-004098,2021-09-08,CUST-0054,Robert Williams,Consumer,East,Pennsylvania,PROD-0086,Furniture,Furnishings,Pro Chair 707,2585.72,8,0.0,327.91,306.53,Cash,2021,9,Sep,3,36,Wednesday,12.68,2279.19,1,No Discount
ORD-004099,2021-03-15,CUST-0135,Linda White,Home Office,West,California,PROD-0029,Office Supplies,Fasteners,Smart Folder 168,523.58,6,0.0,125.42,286.97,Net Banking,2021,3,Mar,1,11,Monday,23.95,236.61,1,No Discount
ORD-004100,2022-12-14,CUST-0096,Michael Jackson,Corporate,North,Wisconsin,PROD-0082,Technology,Phones,Smart Camera 356,5111.21,4,0.5,-413.97,47.14,Card,2022,12,Dec,4,50,Wednesday,-8.1,5064.07,0,High (>35%)
ORD-004101,2022-10-22,CUST-0225,Michael Brown,Consumer,North,Ohio,PROD-0038,Furniture,Tables,Smart Shelf 301,8963.75,6,0.0,1256.65,23.64,Net Banking,2022,10,Oct,4,42,Saturday,14.02,8940.11,1,No Discount
ORD-004102,2023-05-28,CUST-0369,Richard White,Consumer,East,New Jersey,PROD-0009,Technology,Machines,Elite Tablet 689,1542.85,4,0.1,142.33,30.64,Card,2023,5,May,2,21,Sunday,9.23,1512.21,1,Low (≤15%)
ORD-004103,2022-05-02,CUST-0473,David Taylor,Consumer,East,Connecticut,PROD-0150,Furniture,Bookcases,Premium Stool 320,2537.7,2,0.2,309.04,8.42,Card,2022,5,May,2,18,Monday,12.18,2529.28,1,Medium (16–35%)
ORD-004104,2023-07-15,CUST-0085,Jessica Williams,Consumer,West,Oregon,PROD-0185,Office Supplies,Art,Basic Tape 444,477.93,3,0.0,97.93,72.09,UPI,2023,7,Jul,3,28,Saturday,20.49,405.84,1,No Discount
ORD-004105,2022-11-18,CUST-0376,Susan Johnson,Corporate,South,North Carolina,PROD-0020,Office Supplies,Binders,Premium Notebook 676,115.7,3,0.3,-12.8,36.03,UPI,2022,11,Nov,4,46,Friday,-11.06,79.67,0,Medium (16–35%)
ORD-004106,2021-11-01,CUST-0421,Richard Taylor,Corporate,South,Florida,PROD-0012,Office Supplies,Paper,Premium Scissors 844,93.3,4,0.4,-7.69,172.6,Net Banking,2021,11,Nov,4,44,Monday,-8.24,-79.3,0,High (>35%)
ORD-004107,2021-05-09,CUST-0458,Michael Jackson,Home Office,North,Michigan,PROD-0072,Technology,Machines,Premium Printer 989,482.1,3,0.0,125.18,75.03,UPI,2021,5,May,2,18,Sunday,25.97,407.07,1,No Discount
ORD-004108,2023-05-23,CUST-0097,John Smith,Corporate,North,Michigan,PROD-0005,Furniture,Tables,Premium Shelf 505,3626.52,7,0.5,-770.16,42.93,Net Banking,2023,5,May,2,21,Tuesday,-21.24,3583.59,0,High (>35%)
ORD-004109,2021-10-03,CUST-0002,Robert White,Consumer,West,California,PROD-0131,Furniture,Furnishings,Smart Chair 305,1617.68,4,0.3,-266.96,142.59,Cash,2021,10,Oct,4,39,Sunday,-16.5,1475.09,0,Medium (16–35%)
ORD-004110,2021-07-18,CUST-0098,Jennifer Harris,Consumer,North,Michigan,PROD-0191,Furniture,Furnishings,Premium Stool 286,17886.55,9,0.0,4499.36,361.78,Net Banking,2021,7,Jul,3,28,Sunday,25.15,17524.77,1,No Discount
ORD-004111,2023-03-05,CUST-0043,Mary Jackson,Corporate,East,New York,PROD-0182,Office Supplies,Paper,Smart Marker 160,193.23,3,0.3,5.81,104.77,Net Banking,2023,3,Mar,1,9,Sunday,3.01,88.46,1,Medium (16–35%)
ORD-004112,2021-04-29,CUST-0330,Jessica Miller,Consumer,North,Illinois,PROD-0103,Technology,Phones,Premium Printer 469,10251.87,10,0.4,-381.72,489.45,Card,2021,4,Apr,2,17,Thursday,-3.72,9762.42,0,High (>35%)
ORD-004113,2021-01-04,CUST-0284,Robert Miller,Corporate,East,New Jersey,PROD-0070,Technology,Phones,Basic Camera 512,2839.67,3,0.5,-660.72,77.16,Net Banking,2021,1,Jan,1,1,Monday,-23.27,2762.51,0,High (>35%)
ORD-004114,2023-12-19,CUST-0011,Linda Taylor,Home Office,East,New York,PROD-0199,Technology,Accessories,Elite Monitor 487,18686.91,10,0.3,-3303.6,213.79,Net Banking,2023,12,Dec,4,51,Tuesday,-17.68,18473.12,0,Medium (16–35%)
ORD-004115,2023-05-27,CUST-0330,Jessica Miller,Consumer,North,Illinois,PROD-0127,Technology,Accessories,Smart Monitor 377,19459.96,9,0.0,4759.55,170.72,Card,2023,5,May,2,21,Saturday,24.46,19289.24,1,No Discount
ORD-004116,2021-04-20,CUST-0348,Linda Martin,Consumer,West,Washington,PROD-0156,Furniture,Tables,Eco Desk 481,2398.11,3,0.3,-421.14,109.07,Card,2021,4,Apr,2,16,Tuesday,-17.56,2289.04,0,Medium (16–35%)
ORD-004117,2023-06-02,CUST-0180,John Williams,Corporate,West,Arizona,PROD-0095,Furniture,Chairs,Pro Chair 870,14907.53,10,0.2,1825.44,426.78,UPI,2023,6,Jun,2,22,Friday,12.25,14480.75,1,Medium (16–35%)
ORD-004118,2021-05-15,CUST-0109,Richard White,Consumer,South,Georgia,PROD-0107,Technology,Accessories,Premium Laptop 908,11468.16,10,0.0,2087.95,73.34,Card,2021,5,May,2,19,Saturday,18.21,11394.82,1,No Discount
ORD-004119,2023-10-31,CUST-0391,Jessica Davis,Corporate,North,Michigan,PROD-0162,Technology,Copiers,Premium Monitor 491,21868.82,9,0.1,2053.86,247.75,Card,2023,10,Oct,4,44,Tuesday,9.39,21621.07,1,Low (≤15%)
ORD-004120,2021-07-11,CUST-0122,Jennifer Brown,Home Office,South,Georgia,PROD-0035,Furniture,Tables,Eco Cabinet 498,1909.69,2,0.0,534.8,46.93,UPI,2021,7,Jul,3,27,Sunday,28.0,1862.76,1,No Discount
ORD-004121,2021-03-25,CUST-0191,Sarah Johnson,Corporate,North,Ohio,PROD-0006,Technology,Copiers,Smart Speaker 550,9943.59,4,0.0,1488.77,95.81,Cash,2021,3,Mar,1,12,Thursday,14.97,9847.78,1,No Discount
ORD-004122,2022-10-22,CUST-0458,Michael Jackson,Home Office,North,Michigan,PROD-0046,Office Supplies,Paper,Eco Tape 533,1158.73,7,0.0,373.29,332.51,Card,2022,10,Oct,4,42,Saturday,32.22,826.22,1,No Discount
ORD-004123,2023-10-13,CUST-0110,Linda Moore,Home Office,West,Nevada,PROD-0109,Office Supplies,Art,Pro Pen Set 384,597.85,7,0.5,-38.59,301.78,UPI,2023,10,Oct,4,41,Friday,-6.45,296.07,0,High (>35%)
ORD-004124,2022-10-09,CUST-0483,Mary Miller,Consumer,East,New Jersey,PROD-0020,Office Supplies,Binders,Premium Notebook 676,1256.26,8,0.2,-62.08,375.22,Net Banking,2022,10,Oct,4,40,Sunday,-4.94,881.04,0,Medium (16–35%)
ORD-004125,2021-08-03,CUST-0001,David Wilson,Home Office,East,New York,PROD-0133,Technology,Copiers,Ultra Speaker 850,1261.5,1,0.1,148.57,7.18,Card,2021,8,Aug,3,31,Tuesday,11.78,1254.32,1,Low (≤15%)
ORD-004126,2022-05-26,CUST-0060,Michael Moore,Home Office,East,New York,PROD-0001,Technology,Accessories,Pro Laptop 545,6524.55,3,0.1,307.47,22.65,Net Banking,2022,5,May,2,21,Thursday,4.71,6501.9,1,Low (≤15%)
ORD-004127,2021-02-20,CUST-0005,David Smith,Consumer,North,Wisconsin,PROD-0153,Furniture,Chairs,Elite Cabinet 669,7534.33,9,0.3,-1174.37,196.43,Card,2021,2,Feb,1,7,Saturday,-15.59,7337.9,0,Medium (16–35%)
ORD-004128,2023-10-19,CUST-0289,John Thomas,Corporate,East,Connecticut,PROD-0005,Furniture,Tables,Premium Shelf 505,17720.95,10,0.0,2378.31,398.52,UPI,2023,10,Oct,4,42,Thursday,13.42,17322.43,1,No Discount
ORD-004129,2023-03-28,CUST-0382,William Martin,Consumer,East,Pennsylvania,PROD-0172,Technology,Phones,Elite Speaker 642,3992.41,3,0.0,1379.61,106.26,Net Banking,2023,3,Mar,1,13,Tuesday,34.56,3886.15,1,No Discount
ORD-004130,2021-08-03,CUST-0068,Jennifer Harris,Corporate,West,Oregon,PROD-0111,Furniture,Bookcases,Basic Cabinet 417,135.44,1,0.0,36.2,3.91,Cash,2021,8,Aug,3,31,Tuesday,26.73,131.53,1,No Discount
ORD-004131,2022-09-12,CUST-0268,Patricia Jackson,Home Office,North,Ohio,PROD-0167,Technology,Accessories,Ultra Monitor 758,12661.94,10,0.0,4062.6,362.43,UPI,2022,9,Sep,3,37,Monday,32.09,12299.51,1,No Discount
ORD-004132,2023-11-05,CUST-0197,Richard Wilson,Consumer,West,California,PROD-0139,Furniture,Bookcases,Premium Chair 337,14721.95,10,0.1,3311.6,344.28,Net Banking,2023,11,Nov,4,44,Sunday,22.49,14377.67,1,Low (≤15%)
ORD-004133,2022-01-25,CUST-0141,William Brown,Consumer,East,Pennsylvania,PROD-0091,Technology,Accessories,Pro Monitor 756,7808.4,3,0.1,1033.28,87.46,Net Banking,2022,1,Jan,1,4,Tuesday,13.23,7720.94,1,Low (≤15%)
ORD-004134,2022-09-15,CUST-0044,Linda Davis,Home Office,South,Texas,PROD-0164,Furniture,Bookcases,Elite Shelf 252,1353.91,4,0.5,-106.69,83.02,Card,2022,9,Sep,3,37,Thursday,-7.88,1270.89,0,High (>35%)
ORD-004135,2023-11-15,CUST-0318,Sarah Johnson,Home Office,East,Massachusetts,PROD-0016,Technology,Accessories,Eco Camera 908,6728.83,8,0.2,153.66,307.41,Card,2023,11,Nov,4,46,Wednesday,2.28,6421.42,1,Medium (16–35%)
ORD-004136,2022-03-23,CUST-0271,Robert Jackson,Home Office,North,Wisconsin,PROD-0184,Furniture,Bookcases,Smart Chair 821,1342.46,1,0.0,182.11,30.9,Net Banking,2022,3,Mar,1,12,Wednesday,13.57,1311.56,1,No Discount
ORD-004137,2021-11-18,CUST-0276,Joseph Anderson,Consumer,North,Minnesota,PROD-0088,Technology,Phones,Eco Speaker 810,1290.01,2,0.3,-218.25,97.79,Cash,2021,11,Nov,4,46,Thursday,-16.92,1192.22,0,Medium (16–35%)
ORD-004138,2023-05-24,CUST-0058,John Taylor,Consumer,South,North Carolina,PROD-0194,Office Supplies,Labels,Smart Notebook 427,990.11,10,0.4,-254.19,39.27,Net Banking,2023,5,May,2,21,Wednesday,-25.67,950.84,0,High (>35%)
ORD-004139,2023-11-02,CUST-0448,Susan Jackson,Home Office,North,Illinois,PROD-0082,Technology,Phones,Smart Camera 356,6825.24,5,0.0,1846.32,214.17,UPI,2023,11,Nov,4,44,Thursday,27.05,6611.07,1,No Discount
ORD-004140,2022-03-24,CUST-0283,John Johnson,Home Office,North,Wisconsin,PROD-0034,Technology,Accessories,Eco Phone 505,817.96,1,0.2,87.17,32.42,Card,2022,3,Mar,1,12,Thursday,10.66,785.54,1,Medium (16–35%)
ORD-004141,2023-03-29,CUST-0353,Susan Jones,Corporate,North,Wisconsin,PROD-0060,Furniture,Tables,Smart Desk 981,1403.74,5,0.4,33.73,247.68,Card,2023,3,Mar,1,13,Wednesday,2.4,1156.06,1,High (>35%)
ORD-004142,2022-06-12,CUST-0268,Patricia Jackson,Home Office,North,Ohio,PROD-0031,Technology,Phones,Pro Camera 858,2909.92,3,0.4,-92.84,148.34,Cash,2022,6,Jun,2,23,Sunday,-3.19,2761.58,0,High (>35%)
ORD-004143,2022-04-02,CUST-0352,William Williams,Home Office,East,Pennsylvania,PROD-0143,Office Supplies,Paper,Classic Notebook 367,93.72,1,0.5,-32.33,44.93,Card,2022,4,Apr,2,13,Saturday,-34.5,48.79,0,High (>35%)
ORD-004144,2022-08-20,CUST-0317,Susan Williams,Home Office,East,Connecticut,PROD-0011,Technology,Machines,Ultra Laptop 706,2103.27,1,0.0,331.63,27.23,Cash,2022,8,Aug,3,33,Saturday,15.77,2076.04,1,No Discount
ORD-004145,2022-07-22,CUST-0467,Jennifer Jones,Corporate,West,Oregon,PROD-0062,Office Supplies,Paper,Ultra Marker 933,295.69,3,0.2,-1.74,115.25,Cash,2022,7,Jul,3,29,Friday,-0.59,180.44,0,Medium (16–35%)
ORD-004146,2023-10-14,CUST-0103,Barbara Wilson,Corporate,North,Illinois,PROD-0200,Technology,Copiers,Elite Laptop 907,1843.75,5,0.0,580.9,20.55,UPI,2023,10,Oct,4,41,Saturday,31.51,1823.2,1,No Discount
ORD-004147,2021-09-30,CUST-0114,Joseph Miller,Home Office,North,Michigan,PROD-0135,Furniture,Furnishings,Ultra Chair 654,187.07,1,0.0,34.23,23.11,Net Banking,2021,9,Sep,3,39,Thursday,18.3,163.96,1,No Discount
ORD-004148,2022-11-16,CUST-0444,Michael Johnson,Corporate,West,Arizona,PROD-0086,Furniture,Furnishings,Pro Chair 707,303.34,6,0.5,-33.78,257.78,Net Banking,2022,11,Nov,4,46,Wednesday,-11.14,45.56,0,High (>35%)
ORD-004149,2022-03-27,CUST-0366,Richard Jones,Corporate,South,Georgia,PROD-0016,Technology,Accessories,Eco Camera 908,9690.84,7,0.0,1266.95,340.82,Net Banking,2022,3,Mar,1,12,Sunday,13.07,9350.02,1,No Discount
ORD-004150,2022-12-31,CUST-0144,Barbara Smith,Consumer,South,Florida,PROD-0022,Technology,Copiers,Premium Laptop 200,1299.21,4,0.0,304.98,94.11,Card,2022,12,Dec,4,52,Saturday,23.47,1205.1,1,No Discount
ORD-004151,2023-11-08,CUST-0329,Susan Moore,Consumer,North,Minnesota,PROD-0071,Office Supplies,Fasteners,Smart Stapler 565,628.42,5,0.1,59.68,143.23,Card,2023,11,Nov,4,45,Wednesday,9.5,485.19,1,Low (≤15%)
ORD-004152,2021-11-28,CUST-0228,Michael Wilson,Home Office,West,Arizona,PROD-0136,Technology,Phones,Premium Tablet 877,14828.47,8,0.1,-177.17,169.45,UPI,2021,11,Nov,4,47,Sunday,-1.19,14659.02,0,Low (≤15%)
ORD-004153,2021-03-02,CUST-0446,Linda White,Consumer,South,Florida,PROD-0101,Technology,Machines,Premium Camera 902,12153.67,10,0.4,-2163.69,452.13,Card,2021,3,Mar,1,9,Tuesday,-17.8,11701.54,0,High (>35%)
ORD-004154,2021-11-14,CUST-0032,John Jones,Home Office,North,Illinois,PROD-0187,Technology,Copiers,Smart Camera 278,7365.52,6,0.4,-156.92,143.8,Cash,2021,11,Nov,4,45,Sunday,-2.13,7221.72,0,High (>35%)
ORD-004155,2023-08-29,CUST-0321,Mary Thomas,Home Office,South,Florida,PROD-0143,Office Supplies,Paper,Classic Notebook 367,150.76,3,0.1,8.94,149.64,Card,2023,8,Aug,3,35,Tuesday,5.93,1.12,1,Low (≤15%)
ORD-004156,2021-08-23,CUST-0145,Mary Johnson,Home Office,West,Oregon,PROD-0089,Furniture,Furnishings,Ultra Chair 492,1783.3,1,0.0,373.62,39.75,Net Banking,2021,8,Aug,3,34,Monday,20.95,1743.55,1,No Discount
ORD-004157,2023-06-03,CUST-0420,Mary Brown,Home Office,South,Florida,PROD-0092,Office Supplies,Paper,Premium Pen Set 724,169.53,7,0.5,-40.93,79.81,UPI,2023,6,Jun,2,22,Saturday,-24.14,89.72,0,High (>35%)
ORD-004158,2022-11-30,CUST-0390,James Harris,Home Office,East,Pennsylvania,PROD-0065,Office Supplies,Binders,Basic Marker 238,228.16,5,0.1,34.57,99.89,UPI,2022,11,Nov,4,48,Wednesday,15.15,128.27,1,Low (≤15%)
ORD-004159,2023-03-29,CUST-0169,Richard Johnson,Home Office,North,Ohio,PROD-0061,Office Supplies,Envelopes,Eco Scissors 269,30.44,1,0.2,0.65,18.59,UPI,2023,3,Mar,1,13,Wednesday,2.14,11.85,1,Medium (16–35%)
ORD-004160,2023-01-04,CUST-0254,Robert Davis,Consumer,West,California,PROD-0102,Furniture,Furnishings,Basic Cabinet 346,1058.22,1,0.0,352.87,37.24,Net Banking,2023,1,Jan,1,1,Wednesday,33.35,1020.98,1,No Discount
ORD-004161,2021-12-03,CUST-0198,Joseph Moore,Corporate,West,Washington,PROD-0198,Furniture,Chairs,Elite Cabinet 850,10622.81,9,0.3,864.8,89.07,Net Banking,2021,12,Dec,4,48,Friday,8.14,10533.74,1,Medium (16–35%)
ORD-004162,2023-11-27,CUST-0033,Jennifer Moore,Home Office,North,Wisconsin,PROD-0091,Technology,Accessories,Pro Monitor 756,8872.84,5,0.1,50.09,208.4,Net Banking,2023,11,Nov,4,48,Monday,0.56,8664.44,1,Low (≤15%)
ORD-004163,2022-05-07,CUST-0461,Patricia Martin,Home Office,North,Minnesota,PROD-0184,Furniture,Bookcases,Smart Chair 821,2743.96,3,0.2,-251.88,95.76,UPI,2022,5,May,2,18,Saturday,-9.18,2648.2,0,Medium (16–35%)
ORD-004164,2021-01-16,CUST-0420,Mary Brown,Home Office,South,Florida,PROD-0138,Furniture,Tables,Elite Cabinet 161,6729.32,10,0.0,1425.13,242.15,Cash,2021,1,Jan,1,2,Saturday,21.18,6487.17,1,No Discount
ORD-004165,2021-12-23,CUST-0455,Mary Williams,Corporate,North,Wisconsin,PROD-0066,Technology,Phones,Pro Tablet 818,1913.32,2,0.0,297.11,57.69,Cash,2021,12,Dec,4,51,Thursday,15.53,1855.63,1,No Discount
ORD-004166,2021-06-24,CUST-0246,Mary Anderson,Consumer,South,Florida,PROD-0138,Furniture,Tables,Elite Cabinet 161,5240.32,7,0.0,364.17,181.81,Net Banking,2021,6,Jun,2,25,Thursday,6.95,5058.51,1,No Discount
ORD-004167,2021-06-25,CUST-0478,Robert Jackson,Corporate,East,New York,PROD-0122,Office Supplies,Paper,Pro Stapler 361,162.52,2,0.2,-16.9,66.14,Cash,2021,6,Jun,2,25,Friday,-10.4,96.38,0,Medium (16–35%)
ORD-004168,2021-08-29,CUST-0464,John Davis,Home Office,North,Ohio,PROD-0020,Office Supplies,Binders,Premium Notebook 676,187.3,2,0.4,-41.04,76.19,Net Banking,2021,8,Aug,3,34,Sunday,-21.91,111.11,0,High (>35%)
ORD-004169,2023-12-07,CUST-0317,Susan Williams,Home Office,East,Connecticut,PROD-0186,Technology,Machines,Pro Phone 849,13628.97,7,0.0,4507.29,46.0,Cash,2023,12,Dec,4,49,Thursday,33.07,13582.97,1,No Discount
ORD-004170,2023-08-10,CUST-0093,William Williams,Home Office,East,New Jersey,PROD-0080,Furniture,Furnishings,Premium Cabinet 538,2955.11,5,0.5,-675.4,244.16,Net Banking,2023,8,Aug,3,32,Thursday,-22.86,2710.95,0,High (>35%)
ORD-004171,2023-07-23,CUST-0226,James Johnson,Corporate,East,Pennsylvania,PROD-0011,Technology,Machines,Ultra Laptop 706,8869.71,5,0.3,-460.55,48.12,Net Banking,2023,7,Jul,3,29,Sunday,-5.19,8821.59,0,Medium (16–35%)
ORD-004172,2021-12-20,CUST-0275,John Williams,Corporate,West,Washington,PROD-0095,Furniture,Chairs,Pro Chair 870,4188.01,9,0.0,1442.04,37.95,Cash,2021,12,Dec,4,51,Monday,34.43,4150.06,1,No Discount
ORD-004173,2021-05-24,CUST-0150,John Taylor,Home Office,East,Pennsylvania,PROD-0195,Furniture,Chairs,Smart Stool 557,2615.7,5,0.0,912.06,127.41,Card,2021,5,May,2,21,Monday,34.87,2488.29,1,No Discount
ORD-004174,2022-12-10,CUST-0494,David Brown,Corporate,North,Ohio,PROD-0017,Technology,Phones,Elite Monitor 696,4733.36,3,0.0,1028.14,125.56,UPI,2022,12,Dec,4,49,Saturday,21.72,4607.8,1,No Discount
ORD-004175,2021-07-08,CUST-0044,Linda Davis,Home Office,South,Texas,PROD-0114,Office Supplies,Envelopes,Classic Pen Set 782,55.76,1,0.4,-7.42,33.7,Cash,2021,7,Jul,3,27,Thursday,-13.31,22.06,0,High (>35%)
ORD-004176,2022-03-06,CUST-0424,Sarah Davis,Home Office,South,North Carolina,PROD-0030,Technology,Phones,Basic Speaker 123,8928.46,5,0.3,-1043.41,61.16,Net Banking,2022,3,Mar,1,9,Sunday,-11.69,8867.3,0,Medium (16–35%)
ORD-004177,2021-11-27,CUST-0456,Michael Anderson,Consumer,West,Nevada,PROD-0076,Furniture,Furnishings,Smart Shelf 948,4118.49,6,0.1,176.77,276.95,Cash,2021,11,Nov,4,47,Saturday,4.29,3841.54,1,Low (≤15%)
ORD-004178,2021-07-01,CUST-0418,Linda Harris,Consumer,South,North Carolina,PROD-0188,Office Supplies,Envelopes,Smart Scissors 328,664.47,7,0.5,-167.28,302.57,Card,2021,7,Jul,3,26,Thursday,-25.17,361.9,0,High (>35%)
ORD-004179,2023-01-04,CUST-0150,John Taylor,Home Office,East,Pennsylvania,PROD-0149,Technology,Copiers,Basic Tablet 192,18405.95,8,0.0,2203.96,288.28,Net Banking,2023,1,Jan,1,1,Wednesday,11.97,18117.67,1,No Discount
ORD-004180,2023-05-28,CUST-0001,David Wilson,Home Office,East,New York,PROD-0093,Office Supplies,Paper,Smart Folder 839,308.36,4,0.0,19.22,181.01,Cash,2023,5,May,2,21,Sunday,6.23,127.35,1,No Discount
ORD-004181,2023-01-30,CUST-0169,Richard Johnson,Home Office,North,Ohio,PROD-0079,Furniture,Furnishings,Basic Chair 978,2932.54,7,0.5,-484.39,190.64,Cash,2023,1,Jan,1,5,Monday,-16.52,2741.9,0,High (>35%)
ORD-004182,2023-06-07,CUST-0224,Susan Thomas,Consumer,South,Texas,PROD-0129,Furniture,Chairs,Basic Cabinet 998,2188.07,5,0.2,348.62,134.32,Card,2023,6,Jun,2,23,Wednesday,15.93,2053.75,1,Medium (16–35%)
ORD-004183,2023-04-07,CUST-0016,Linda Johnson,Home Office,South,Texas,PROD-0170,Office Supplies,Envelopes,Eco Stapler 376,107.79,7,0.5,-13.11,206.73,Card,2023,4,Apr,2,14,Friday,-12.16,-98.94,0,High (>35%)
ORD-004184,2021-02-17,CUST-0194,James Johnson,Corporate,West,Oregon,PROD-0182,Office Supplies,Paper,Smart Marker 160,354.63,3,0.0,98.2,21.63,Cash,2021,2,Feb,1,7,Wednesday,27.69,333.0,1,No Discount
ORD-004185,2022-06-22,CUST-0137,Linda Jackson,Consumer,East,New Jersey,PROD-0115,Office Supplies,Fasteners,Pro Scissors 222,956.2,6,0.0,171.41,205.16,Cash,2022,6,Jun,2,25,Wednesday,17.93,751.04,1,No Discount
ORD-004186,2022-03-01,CUST-0031,Robert Williams,Consumer,West,Arizona,PROD-0148,Office Supplies,Binders,Ultra Marker 562,84.42,3,0.0,9.68,30.29,Cash,2022,3,Mar,1,9,Tuesday,11.47,54.13,1,No Discount
ORD-004187,2021-03-25,CUST-0301,Jessica Miller,Corporate,South,North Carolina,PROD-0194,Office Supplies,Labels,Smart Notebook 427,660.64,6,0.3,60.83,156.2,Net Banking,2021,3,Mar,1,12,Thursday,9.21,504.44,1,Medium (16–35%)
ORD-004188,2021-05-05,CUST-0041,Michael Brown,Consumer,North,Minnesota,PROD-0112,Office Supplies,Art,Ultra Scissors 159,420.03,4,0.0,60.11,193.78,Card,2021,5,May,2,18,Wednesday,14.31,226.25,1,No Discount
ORD-004189,2022-07-08,CUST-0004,Michael White,Home Office,East,Connecticut,PROD-0084,Technology,Machines,Ultra Camera 539,6345.56,4,0.0,1878.49,181.71,Cash,2022,7,Jul,3,27,Friday,29.6,6163.85,1,No Discount
ORD-004190,2023-05-03,CUST-0470,John Smith,Home Office,West,California,PROD-0062,Office Supplies,Paper,Ultra Marker 933,168.26,3,0.0,45.53,24.19,UPI,2023,5,May,2,18,Wednesday,27.06,144.07,1,No Discount
ORD-004191,2022-11-12,CUST-0137,Linda Jackson,Consumer,East,New Jersey,PROD-0148,Office Supplies,Binders,Ultra Marker 562,393.28,3,0.0,109.16,75.83,Card,2022,11,Nov,4,45,Saturday,27.76,317.45,1,No Discount
ORD-004192,2021-04-07,CUST-0306,Richard Thomas,Consumer,North,Illinois,PROD-0098,Office Supplies,Envelopes,Classic Tape 897,78.96,2,0.5,-12.39,35.8,Cash,2021,4,Apr,2,14,Wednesday,-15.69,43.16,0,High (>35%)
ORD-004193,2022-09-12,CUST-0010,Susan Davis,Consumer,South,Virginia,PROD-0095,Furniture,Chairs,Pro Chair 870,11298.63,10,0.0,3581.17,493.91,Net Banking,2022,9,Sep,3,37,Monday,31.7,10804.72,1,No Discount
ORD-004194,2021-01-28,CUST-0423,John Harris,Consumer,West,Nevada,PROD-0134,Office Supplies,Storage,Ultra Marker 254,430.32,4,0.4,-113.86,84.38,Cash,2021,1,Jan,1,4,Thursday,-26.46,345.94,0,High (>35%)
ORD-004195,2023-01-16,CUST-0312,Barbara Brown,Consumer,South,Florida,PROD-0077,Technology,Machines,Pro Printer 679,14749.94,10,0.5,-4243.97,57.65,Net Banking,2023,1,Jan,1,3,Monday,-28.77,14692.29,0,High (>35%)
ORD-004196,2023-02-01,CUST-0018,Sarah Jackson,Home Office,South,Florida,PROD-0030,Technology,Phones,Basic Speaker 123,451.02,1,0.3,-55.87,40.34,UPI,2023,2,Feb,1,5,Wednesday,-12.39,410.68,0,Medium (16–35%)
ORD-004197,2021-12-20,CUST-0495,Jessica Harris,Consumer,East,Pennsylvania,PROD-0111,Furniture,Bookcases,Basic Cabinet 417,16752.84,9,0.0,5180.75,154.08,Net Banking,2021,12,Dec,4,51,Monday,30.92,16598.76,1,No Discount
ORD-004198,2023-04-24,CUST-0023,Richard Harris,Home Office,East,Massachusetts,PROD-0068,Furniture,Furnishings,Pro Cabinet 691,3749.54,6,0.0,955.93,178.79,Cash,2023,4,Apr,2,17,Monday,25.49,3570.75,1,No Discount
ORD-004199,2022-08-03,CUST-0084,Mary White,Home Office,West,Oregon,PROD-0184,Furniture,Bookcases,Smart Chair 821,1024.13,8,0.2,-82.01,366.78,Cash,2022,8,Aug,3,31,Wednesday,-8.01,657.35,0,Medium (16–35%)
ORD-004200,2021-07-21,CUST-0190,Richard Williams,Corporate,South,Georgia,PROD-0051,Technology,Copiers,Elite Monitor 525,7416.15,10,0.0,1913.99,412.73,Net Banking,2021,7,Jul,3,29,Wednesday,25.81,7003.42,1,No Discount
ORD-004201,2021-02-24,CUST-0255,William Miller,Corporate,North,Minnesota,PROD-0113,Furniture,Chairs,Basic Cabinet 564,1801.09,2,0.3,23.3,85.95,Net Banking,2021,2,Feb,1,8,Wednesday,1.29,1715.14,1,Medium (16–35%)
ORD-004202,2021-03-29,CUST-0272,William Miller,Corporate,South,Florida,PROD-0184,Furniture,Bookcases,Smart Chair 821,1788.62,3,0.0,106.98,120.8,Cash,2021,3,Mar,1,13,Monday,5.98,1667.82,1,No Discount
